"resource","column_name","data_type","row_count","not_null_proportion","distinct_proportion","distinct_count","is_unique","min","max","avg","median","profiled_at"
stg_tpcds_date_dim,quarter_seq,integer,73049.000000,1.0,0.01096524250845323,801,false,"1","801",400.85489192186066,"401.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,year,integer,73049.000000,1.0,0.002751577708113732,201,false,"1900","2100",1999.5030732795794,"2000.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,dow,integer,73049.000000,1.0,0.0000958260893373,7,false,"0","6",2.999986310558666,"3.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,moy,integer,73049.000000,1.0,0.0001642732960068,12,false,"1","12",6.522991416720283,"7.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,dom,integer,73049.000000,1.0,0.0004243726813509,31,false,"1","31",15.729455570918152,"16.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,qoy,integer,73049.000000,1.0,0.0000547577653356,4,false,"1","4",2.502416186395433,"3.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,fy_year,integer,73049.000000,1.0,0.002751577708113732,201,false,"1900","2100",1999.5030732795794,"2000.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,fy_quarter_seq,integer,73049.000000,1.0,0.01096524250845323,801,false,"1","801",400.85489192186066,"401.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,fy_week_seq,integer,73049.000000,1.0,0.14286300976057167,10436,false,"1","10436",5218.2857260195215,"5218.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,day_name,varchar,73049.000000,1.0,0.0000958260893373,7,false,Friday,Wednesday,,Sunday,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,quarter_name,varchar,73049.000000,1.0,0.01096524250845323,801,false,"1900Q1","2100Q1",,"2000Q1","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,holiday,varchar,73049.000000,1.0,0.0000273788826678,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,weekend,varchar,73049.000000,1.0,0.0000273788826678,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,following_holiday,varchar,73049.000000,1.0,0.0000273788826678,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,first_dom,integer,73049.000000,1.0,0.03286834864269189,2401,false,"2415021","2488070",2451531.2705444293,"2451545.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,last_dom,integer,73049.000000,1.0,0.03286834864269189,2401,false,"2415020","2488372",2451697.6680310476,"2451725.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,same_day_ly,integer,73049.000000,1.0,0.999329217374639,73000,false,"2414657","2487705",2451180.7544935592,"2451181.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,same_day_lq,integer,73049.000000,1.0,0.9951950060918014,72698,false,"2414930","2487978",2451454.689140166,"2451454.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,current_day,varchar,73049.000000,1.0,0.0000136894413339,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,current_week,varchar,73049.000000,1.0,0.0000136894413339,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,current_month,varchar,73049.000000,1.0,0.0000273788826678,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,current_quarter,varchar,73049.000000,1.0,0.0000273788826678,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,current_year,varchar,73049.000000,1.0,0.0000273788826678,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_reason,reason_sk,integer,17.000000,1.0,1.0,17,true,"1","17",9.0,"9.0","2024-05-27 15:12:45.639+02"
stg_tpcds_reason,reason_id,varchar,17.000000,1.0,1.0,17,true,AAAAAAAAABAAAAAA,AAAAAAAAPAAAAAAA,,AAAAAAAAHAAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_reason,reason_desc,varchar,17.000000,1.0,1.0,17,true,Did not fit,Wrong size,,Found a better price in a store,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,warehouse_sk,integer,2.000000,1.0,1.0,2,true,"1","2",1.5,"1.5","2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,warehouse_id,varchar,2.000000,1.0,1.0,2,true,AAAAAAAABAAAAAAA,AAAAAAAACAAAAAAA,,AAAAAAAABAAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,warehouse_name,varchar,2.000000,1.0,1.0,2,true,Conventional childr,Of course ot,,Conventional childr,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,warehouse_sq_ft,integer,2.000000,1.0,1.0,2,true,"138504","977787",558145.5,"558145.5","2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,street_number,varchar,2.000000,1.0,1.0,2,true,"600","651",,"600","2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,street_name,varchar,2.000000,1.0,1.0,2,true,"6th ",View First,,"6th ","2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,street_type,varchar,2.000000,1.0,1.0,2,true,Avenue,Parkway,,Avenue,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,suite_number,varchar,2.000000,1.0,1.0,2,true,Suite 470,Suite P,,Suite 470,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,city,varchar,2.000000,1.0,0.5,1,false,Midway,Midway,,Midway,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,county,varchar,2.000000,1.0,0.5,1,false,Williamson County,Williamson County,,Williamson County,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,state,varchar,2.000000,1.0,0.5,1,false,TN,TN,,TN,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,zip,varchar,2.000000,1.0,0.5,1,false,"31904","31904",,"31904","2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,country,varchar,2.000000,1.0,0.5,1,false,United States,United States,,United States,"2024-05-27 15:12:45.639+02"
stg_tpcds_warehouse,gmt_offset,"decimal(5,2)",2.000000,1.0,0.5,1,false,-5.00,-5.00,,-5.00,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,web_page_sk,integer,30.000000,1.0,1.0,30,true,"1","30",15.5,"15.5","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,web_page_id,varchar,30.000000,1.0,0.5,15,false,AAAAAAAAABAAAAAA,AAAAAAAAOAAAAAAA,,AAAAAAAAGBAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,rec_start_date,date,30.000000,1.0,0.13333333333333333,4,false,"1997-09-03","2001-09-03",,"1998-09-03 12:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,rec_end_date,date,30.000000,0.5,0.1,3,false,"1999-09-03","2001-09-02",,"2000-09-02 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,creation_date_sk,integer,30.000000,0.9666666666666667,0.26666666666666666,8,false,"2450807","2450815",2450811.275862069,"2450812.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,access_date_sk,integer,30.000000,1.0,0.6333333333333333,19,false,"2452555","2452648",2452607.933333333,"2452611.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,autogen_flag,varchar,30.000000,1.0,0.06666666666666667,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,customer_sk,integer,30.000000,0.4,0.3,9,false,"1898","48539",28369.25,"26838.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,url,varchar,30.000000,1.0,0.03333333333333333,1,false,http://www.foo.com,http://www.foo.com,,http://www.foo.com,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,type,varchar,30.000000,0.9666666666666667,0.23333333333333334,7,false,ad,welcome,,general,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,char_count,integer,30.000000,0.9666666666666667,0.7,21,false,"701","7046",3051.344827586207,"2531.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,link_count,integer,30.000000,0.9666666666666667,0.5,15,false,"2","25",12.10344827586207,"11.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,image_count,integer,30.000000,0.9666666666666667,0.23333333333333334,7,false,"1","7",4.0,"4.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_page,max_ad_count,integer,30.000000,0.9666666666666667,0.16666666666666666,5,false,"0","4",2.6206896551724137,"3.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,returned_date_sk,integer,72007.000000,1.0,0.028469454358604023,2050,false,"2450838","2452910",2451922.610246226,"2451938.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,returned_time_sk,integer,72007.000000,1.0,0.639979446442707,46083,false,"1","86384",49129.88601108226,"49795.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,item_sk,integer,72007.000000,1.0,0.12414070854222506,8939,false,"1","9000",4494.511283625203,"4496.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,refunded_customer_sk,integer,72007.000000,0.9800158317941311,0.4204868971072257,30278,false,"1","50000",24914.293064845257,"24897.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,refunded_cdemo_sk,integer,72007.000000,0.9797241934811893,0.6308831085866652,45428,false,"5","960365",481811.5428437779,"484158.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,refunded_hdemo_sk,integer,72007.000000,0.979932506561862,0.09972641548738317,7181,false,"1","7200",3590.1723165443154,"3580.5","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,refunded_addr_sk,integer,72007.000000,0.9799880567167081,0.29376310636465897,21153,false,"1","25000",12515.393007964176,"12452.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,returning_customer_sk,integer,72007.000000,0.979932506561862,0.5242129237435249,37747,false,"2","49998",24996.3488846688,"25034.5","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,returning_cdemo_sk,integer,72007.000000,0.9793353423972669,0.939228130598414,67631,false,"13","960396",481890.8550177966,"481891.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,returning_hdemo_sk,integer,72007.000000,0.9801130445651117,0.09999027872290193,7200,false,"1","7200",3609.443287283032,"3617.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,returning_addr_sk,integer,72007.000000,0.9799186190231505,0.3257738830946991,23458,false,"1","25000",12530.855543430507,"12544.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,call_center_sk,integer,72007.000000,0.9796825308650547,0.0000416626161345,3,false,"1","3",1.704028691313223,"2.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,catalog_page_sk,integer,72007.000000,0.9796408682489203,0.08708875525990528,6271,false,"1","9828",4269.691555265732,"4084.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,ship_mode_sk,integer,72007.000000,0.9803769078006305,0.0002777507742303,20,false,"1","20",10.519024279683826,"11.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,warehouse_sk,integer,72007.000000,0.9799186190231505,0.000027775077423,2,false,"1","2",1.500843242017545,"2.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,reason_sk,integer,72007.000000,0.9799880567167081,0.0002360881580957,17,false,"1","17",9.015333163279767,"9.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,order_number,integer,72007.000000,1.0,0.655241851486661,47182,false,"2","79996",40004.71376393962,"39961.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,return_quantity,integer,72007.000000,0.97982140625217,0.001388753871151416,100,false,"1","100",25.872409785412593,"20.0","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,return_amount,"decimal(7,2)",72007.000000,0.9793353423972669,0.695835127140417,50105,false,"0.00","24017.20",,"530.84","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,return_tax,"decimal(7,2)",72007.000000,0.9796686433263433,0.25754440540503004,18545,false,"0.00","1888.60",,"15.98","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,return_amt_inc_tax,"decimal(7,2)",72007.000000,0.9796130931714973,0.7833960587165136,56410,false,"0.00","25938.57",,"554.45","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,fee,"decimal(7,2)",72007.000000,0.9792381296262863,0.13812546002471981,9946,false,"0.50","100.00",,"50.22","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,return_ship_cost,"decimal(7,2)",72007.000000,0.9799602816392851,0.5765828322246448,41518,false,"0.00","12448.43",,"261.92","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,refunded_cash,"decimal(7,2)",72007.000000,0.9793770050134015,0.6317996861416251,45494,false,"0.00","19293.48",,"194.79","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,reversed_charge,"decimal(7,2)",72007.000000,0.9801408196425347,0.4897440526615468,35265,false,"0.00","16943.08",,"74.77","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,store_credit,"decimal(7,2)",72007.000000,0.9798630688683044,0.4839529490188454,34848,false,"0.00","13963.13",,"71.20","2024-05-27 15:12:45.639+02"
stg_tpcds_catalog_returns,net_loss,"decimal(7,2)",72007.000000,0.9799186190231505,0.7349563236907523,52922,false,"0.68","12998.06",,"350.83","2024-05-27 15:12:45.639+02"
stg_tpcds_income_band,income_band_sk,integer,20.000000,1.0,1.0,20,true,"1","20",10.5,"10.5","2024-05-27 15:12:45.639+02"
stg_tpcds_income_band,lower_bound,integer,20.000000,1.0,1.0,20,true,"0","190001",95000.95,"95001.0","2024-05-27 15:12:45.639+02"
stg_tpcds_income_band,upper_bound,integer,20.000000,1.0,1.0,20,true,"10000","200000",105000.0,"105000.0","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,promo_sk,integer,150.000000,1.0,1.0,150,true,"1","150",75.5,"75.5","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,promo_id,varchar,150.000000,1.0,1.0,150,true,AAAAAAAAABAAAAAA,AAAAAAAAPIAAAAAA,,AAAAAAAAHFAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,start_date_sk,integer,150.000000,0.9733333333333334,0.9066666666666666,136,false,"2450102","2450900",2450527.383561644,"2450571.0","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,end_date_sk,integer,150.000000,0.98,0.9066666666666666,136,false,"2450132","2450954",2450562.4149659863,"2450593.0","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,item_sk,integer,150.000000,0.9733333333333334,0.9533333333333334,143,false,"28","8860",4385.527397260274,"4175.0","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,cost,"decimal(15,2)",150.000000,0.98,0.006666666666666667,1,false,"1000.00","1000.00",,"1000.00","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,response_target,integer,150.000000,0.9666666666666667,0.006666666666666667,1,false,"1","1",1.0,"1.0","2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,promo_name,varchar,150.000000,0.98,0.06666666666666667,10,false,able,pri,,cally,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_dmail,varchar,150.000000,0.9866666666666667,0.013333333333333334,2,false,N,Y,,Y,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_email,varchar,150.000000,0.98,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_catalog,varchar,150.000000,0.9933333333333333,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_tv,varchar,150.000000,0.98,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_radio,varchar,150.000000,0.98,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_press,varchar,150.000000,0.98,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_event,varchar,150.000000,0.9933333333333333,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_demo,varchar,150.000000,0.9933333333333333,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,channel_details,varchar,150.000000,0.9933333333333333,0.9933333333333333,149,false,About final properties receive. Ach,Young families act. Most full prizes avert eastern glasses,,Long urban newspapers use to a eyeb,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,purpose,varchar,150.000000,0.9866666666666667,0.006666666666666667,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_tpcds_promotion,discount_active,varchar,150.000000,0.98,0.006666666666666667,1,false,N,N,,N,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_customer_sk,integer,50000.000000,1.0,1.0,50000,true,"1","50000",25000.5,"25000.5","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_customer_id,varchar,50000.000000,1.0,1.0,50000,true,AAAAAAAAAAABAAAA,AAAAAAAAPPPLAAAA,,AAAAAAAAHPPLAAAA,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_current_cdemo_sk,integer,50000.000000,0.96656,0.94208,47104,false,"4","960392",479838.9120592617,"478766.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_current_hdemo_sk,integer,50000.000000,0.96648,0.14386,7193,false,"1","7200",3601.4967097094614,"3605.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_current_addr_sk,integer,50000.000000,1.0,0.43192,21596,false,"1","25000",12513.6376,"12539.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_first_shipto_date_sk,integer,50000.000000,0.96652,0.07302,3651,false,"2449028","2452678",2450858.6720812814,"2450873.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_first_sales_date_sk,integer,50000.000000,0.9643,0.07302,3651,false,"2448998","2452648",2450829.3434200976,"2450844.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_salutation,varchar,50000.000000,0.96582,0.00012,6,false,Dr.,Sir,,Mr.,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_first_name,varchar,50000.000000,0.96578,0.06822,3411,false,Aaron,Zulema,,Joseph,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_last_name,varchar,50000.000000,0.96562,0.09544,4772,false,Aaron,Zuniga,,Lamb,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_preferred_cust_flag,varchar,50000.000000,0.96574,0.00004,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_birth_day,integer,50000.000000,0.96542,0.00062,31,false,"1","31",15.603157175115493,"16.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_birth_month,integer,50000.000000,0.96606,0.00024,12,false,"1","12",6.50301223526489,"7.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_birth_year,integer,50000.000000,0.96624,0.00138,69,false,"1924","1992",1958.0085899983442,"1958.0","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_birth_country,varchar,50000.000000,0.9663,0.00422,211,false,AFGHANISTAN,ZIMBABWE,,LESOTHO,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_login,varchar,50000.000000,0.96588,0.00002,1,false,"","",,"","2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_email_address,varchar,50000.000000,0.96572,0.96572,48286,false,Aaron.Anderson@0CQ4QUkBY2Q.edu,Zulema.Kearns@2CKD6zONKDq.org,,Joseph.Abel@xPGz.org,"2024-05-27 15:12:45.639+02"
stg_customer_copilot,c_last_review_date_sk,integer,50000.000000,0.96612,0.00732,366,false,"2452283","2452648",2452464.787521219,"2452465.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_sold_date_sk,integer,359584.000000,0.9997497107768978,0.005069747263504494,1823,false,"2450816","2452642",2451780.1082883165,"2451805.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_sold_time_sk,integer,359584.000000,0.9997524917682655,0.06804807777876658,24469,false,"31","86367",49208.89246025675,"50045.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ship_date_sk,integer,359584.000000,0.9997775206905758,0.005409028210376435,1945,false,"2450818","2452762",2451840.694387267,"2451865.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_item_sk,integer,359584.000000,1.0,0.02502892231022515,9000,false,"1","9000",4494.241292716028,"4500.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_bill_customer_sk,integer,359584.000000,0.9997524917682655,0.06273082228352764,22557,false,"1","50000",24944.500301812266,"24941.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_bill_cdemo_sk,integer,359584.000000,0.999788644656047,0.08213101806531993,29533,false,"18","960286",479367.4197375302,"477027.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_bill_hdemo_sk,integer,359584.000000,0.9997663967251046,0.019692199875411587,7081,false,"1","7200",3616.1770848400556,"3631.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_bill_addr_sk,integer,359584.000000,0.9997830826733114,0.048469898549434905,17429,false,"1","25000",12530.550405278354,"12530.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ship_customer_sk,integer,359584.000000,0.9997747396992079,0.06254171487051705,22489,false,"4","49997",25160.876026069323,"25247.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ship_cdemo_sk,integer,359584.000000,0.9997636157337367,0.082200542849515,29558,false,"12","960370",481413.38883001066,"484099.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ship_hdemo_sk,integer,359584.000000,0.9997803016819435,0.019697761858147193,7083,false,"1","7200",3627.6643551550046,"3647.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ship_addr_sk,integer,359584.000000,0.9997830826733114,0.048639539022870874,17490,false,"1","25000",12510.28321919523,"12510.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_web_page_sk,integer,359584.000000,0.9997580537510011,0.0000834297410341,30,false,"1","30",14.75859882001797,"14.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_web_site_sk,integer,359584.000000,0.9997691777164723,0.000041714870517,15,false,"1","15",7.7271523584079045,"8.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ship_mode_sk,integer,359584.000000,0.9997636157337367,0.0000556198273561,20,false,"1","20",10.500563283903432,"10.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_warehouse_sk,integer,359584.000000,0.9997663967251046,0.0000055619827356,2,false,"1","2",1.49947983310153,"1.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_promo_sk,integer,359584.000000,0.9997524917682655,0.0004171487051704,150,false,"1","150",75.54147067414011,"76.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_order_number,integer,359584.000000,1.0,0.08342974103408383,30000,false,"1","30000",15001.297401997865,"14995.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_quantity,integer,359584.000000,0.9997469297855299,0.0002780991367803,100,false,"1","100",50.48146417315497,"51.0","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_wholesale_cost,"decimal(7,2)",359584.000000,0.999802549612886,0.027534595532615468,9901,false,"1.00","100.00",,"50.63","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_list_price,"decimal(7,2)",359584.000000,0.9997497107768978,0.07854632019222213,28244,false,"1.04","300.00",,"92.08","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_sales_price,"decimal(7,2)",359584.000000,0.9997636157337367,0.06315075198006585,22708,false,"0.00","299.16",,"35.62","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ext_discount_amt,"decimal(7,2)",359584.000000,0.9997497107768978,0.5263387692444602,189263,false,"0.00","28498.00",,"1341.36","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ext_sales_price,"decimal(7,2)",359584.000000,0.9997858636646791,0.526483380795586,189315,false,"0.00","28592.19",,"1349.04","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ext_wholesale_cost,"decimal(7,2)",359584.000000,0.999760834742369,0.5385222924268043,193644,false,"1.00","9999.00",,"1919.82","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ext_list_price,"decimal(7,2)",359584.000000,0.9997441487941622,0.6863987274183501,246818,false,"1.23","29471.31",,"3611.09","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ext_tax,"decimal(7,2)",359584.000000,0.9997719587078402,0.14852162498887603,53406,false,"0.00","2426.59",,"34.48","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_coupon_amt,"decimal(7,2)",359584.000000,0.9997552727596334,0.15647247930942423,56265,false,"0.00","23330.80",,"0.00","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_ext_ship_cost,"decimal(7,2)",359584.000000,0.9997580537510011,0.3939023983269556,141641,false,"0.00","14231.25",,"670.27","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_net_paid,"decimal(7,2)",359584.000000,0.9997775206905758,0.5471322417015217,196740,false,"0.00","28223.91",,"1123.80","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_net_paid_inc_tax,"decimal(7,2)",359584.000000,0.9997497107768978,0.6452845510367535,232034,false,"0.00","30199.58",,"1173.78","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_net_paid_inc_ship,"decimal(7,2)",359584.000000,1.0,0.6578518510278544,236553,false,"0.00","38654.55",,"2118.88","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_net_paid_inc_ship_tax,"decimal(7,2)",359584.000000,1.0,0.7745172198985494,278504,false,"0.00","39731.35",,"2175.74","2024-05-27 15:12:45.639+02"
stg_web_sales_copilot,ws_net_profit,"decimal(7,2)",359584.000000,1.0,0.6021652798789713,216529,false,-9877.96,"18559.53",,-149.64,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_item_sk,integer,9000.000000,1.0,1.0,9000,true,"1","9000",4500.5,"4500.5","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_item_id,varchar,9000.000000,1.0,0.5,4500,false,AAAAAAAAAAABAAAA,AAAAAAAAPPPBAAAA,,AAAAAAAAHPJAAAAA,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_rec_start_date,date,9000.000000,0.9971111111111111,0.0004444444444444,4,false,"1997-10-27","2001-10-27",,"1999-10-28 00:00:00","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_rec_end_date,date,9000.000000,0.5,0.0003333333333333,3,false,"1999-10-27","2001-10-26",,"2000-10-26 00:00:00","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_item_desc,varchar,9000.000000,0.9967777777777778,0.7502222222222222,6752,false,A,"Youngsters decide well numbers. Just cold countries eat other, young eyes. Special ",,"Major, new difficulties make over blue months. Extreme areas give for the minutes. High, mechanical studies like currently objections. Generations must not enable into the ","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_current_price,"decimal(7,2)",9000.000000,0.9973333333333333,0.208,1872,false,"0.09","99.99",,"4.19","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_wholesale_cost,"decimal(7,2)",9000.000000,0.9972222222222222,0.15911111111111112,1432,false,"0.03","85.83",,"2.36","2024-05-27 15:12:45.639+02"
